data_source,sample_name,isolate_name,fraction,CIP,CLI,CXM,ERY,GEN,LEV,MET,MOX,OXA,PEN,TET,run_accession
patric,SAMEA3448914,1280.11239,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070001
patric,SAMEA3448915,1280.11238,test,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070002
patric,SAMEA3448916,1280.11237,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070003
patric,SAMEA3448917,1280.11236,test,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070004
patric,SAMEA3448918,1280.1171200000001,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070005
patric,SAMEA3448919,1280.11164,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070006
patric,SAMEA3448920,1280.11235,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070007
patric,SAMEA3448921,1280.11234,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070008
patric,SAMEA3448922,1280.11232,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070009
patric,SAMEA3448923,1280.11713,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070010
patric,SAMEA3448924,1280.11714,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070011
patric,SAMEA3448925,1280.11715,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070012
patric,SAMEA3448926,1280.11231,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070013
patric,SAMEA3448928,1280.11162,test,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070015
patric,SAMEA3448929,1280.11716,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070016
patric,SAMEA3448931,1280.11229,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070018
patric,SAMEA3448932,1280.11024,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070019
patric,SAMEA3448933,1280.11026,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070020
patric,SAMEA3448934,1280.11717,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070021
patric,SAMEA3448935,1280.11226,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070022
patric,SAMEA3448936,1280.11029,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070023
patric,SAMEA3448939,1280.11031,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070026
patric,SAMEA3448940,1280.11032,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070027
patric,SAMEA3448941,1280.11033,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070028
patric,SAMEA3448942,1280.11224,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070029
patric,SAMEA3448943,1280.11036,test,NA,R,NA,R,R,R,NA,NA,R,R,NA,ERR1070030
patric,SAMEA3448944,1280.11037,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070031
patric,SAMEA3448945,1280.11038,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070032
patric,SAMEA3448946,1280.11039,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070033
patric,SAMEA3448948,1280.11223,train,NA,R,NA,R,R,R,NA,NA,R,R,NA,ERR1070035
patric,SAMEA3448949,1280.11043,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070036
patric,SAMEA3448950,1280.11159,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070037
patric,SAMEA3448951,1280.11724,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070038
patric,SAMEA3448952,1280.11222,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070039
patric,SAMEA3448953,1280.11221,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070040
patric,SAMEA3448955,1280.11219,train,NA,R,NA,R,R,R,NA,NA,R,R,NA,ERR1070042
patric,SAMEA3448956,1280.11218,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070043
patric,SAMEA3448957,1280.11217,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070044
patric,SAMEA3448958,1280.11158,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070045
patric,SAMEA3448959,1280.11049,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070046
patric,SAMEA3448960,1280.11157,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070047
patric,SAMEA3448961,1280.11156,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070048
patric,SAMEA3448962,1280.11216,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070049
patric,SAMEA3448963,1280.11718,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070050
patric,SAMEA3448964,1280.11719,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070051
patric,SAMEA3448965,1280.11215,test,NA,R,NA,R,R,R,NA,NA,R,R,NA,ERR1070052
patric,SAMEA3448966,1280.11214,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070053
patric,SAMEA3448967,1280.11054,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070054
patric,SAMEA3448968,1280.11213,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070055
patric,SAMEA3448969,1280.11725,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070056
patric,SAMEA3448970,1280.11199,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069823
patric,SAMEA3448971,1280.11355,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069824
patric,SAMEA3448972,1280.11346,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069825
patric,SAMEA3448973,1280.11339,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069826
patric,SAMEA3448974,1280.11328,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069827
patric,SAMEA3448975,1280.11319,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069828
patric,SAMEA3448976,1280.11118,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069829
patric,SAMEA3448977,1280.11304,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069830
patric,SAMEA3448978,1280.11296,train,NA,S,NA,R,S,S,NA,NA,S,R,NA,ERR1069831
patric,SAMEA3448979,1280.11198,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069832
patric,SAMEA3448980,1280.11359,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069833
patric,SAMEA3448981,1280.10948,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069834
patric,SAMEA3448982,1280.11197,test,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069835
patric,SAMEA3448983,1280.11699,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069836
patric,SAMEA3448984,1280.11358,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069837
patric,SAMEA3448986,1280.11357,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069839
patric,SAMEA3448987,1280.11356,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069840
patric,SAMEA3448989,1280.11354,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069842
patric,SAMEA3448990,1280.11353,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069843
patric,SAMEA3448991,1280.11352,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069844
patric,SAMEA3448992,1280.11351,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069845
patric,SAMEA3448994,1280.11349,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069847
patric,SAMEA3448995,1280.11194,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069848
patric,SAMEA3448996,1280.11348,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069849
patric,SAMEA3448997,1280.11196,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069850
patric,SAMEA3448998,1280.11347,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069851
patric,SAMEA3448999,1280.11345,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069852
patric,SAMEA3449000,1280.11701,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069853
patric,SAMEA3449001,1280.11193,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069854
patric,SAMEA3449002,1280.11344,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069855
patric,SAMEA3449003,1280.1172099999999,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069856
patric,SAMEA3449004,1280.11192,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069857
patric,SAMEA3449005,1280.11343,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069858
patric,SAMEA3449006,1280.11342,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069859
patric,SAMEA3449007,1280.11341,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069860
patric,SAMEA3449009,1280.11338,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069862
patric,SAMEA3449010,1280.11337,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069863
patric,SAMEA3449011,1280.11336,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069864
patric,SAMEA3449012,1280.11191,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069865
patric,SAMEA3449013,1280.11335,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1069866
patric,SAMEA3449014,1280.11334,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069867
patric,SAMEA3449015,1280.11333,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069868
patric,SAMEA3449016,1280.11332,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069869
patric,SAMEA3449017,1280.11331,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069870
patric,SAMEA3449019,1280.11329,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069872
patric,SAMEA3449020,1280.11327,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069873
patric,SAMEA3449021,1280.11326,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069874
patric,SAMEA3449022,1280.11325,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069875
patric,SAMEA3449023,1280.11324,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069876
patric,SAMEA3449024,1280.11323,test,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1069877
patric,SAMEA3449026,1280.11322,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069879
patric,SAMEA3449028,1280.11321,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069881
patric,SAMEA3449029,1280.11189,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069882
patric,SAMEA3449030,1280.11702,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069883
patric,SAMEA3449031,1280.11318,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069884
patric,SAMEA3449032,1280.11317,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069885
patric,SAMEA3449033,1280.11315,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069886
patric,SAMEA3449034,1280.11316,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069887
patric,SAMEA3449035,1280.11313,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069888
patric,SAMEA3449036,1280.11188,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069889
patric,SAMEA3449037,1280.11314,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069890
patric,SAMEA3449038,1280.11187,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069891
patric,SAMEA3449039,1280.11312,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069892
patric,SAMEA3449040,1280.11311,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069893
patric,SAMEA3449042,1280.11309,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069895
patric,SAMEA3449043,1280.11308,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069896
patric,SAMEA3449044,1280.1170300000001,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069897
patric,SAMEA3449045,1280.11307,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069898
patric,SAMEA3449046,1280.11306,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069899
patric,SAMEA3449047,1280.11305,test,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069900
patric,SAMEA3449048,1280.11186,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069901
patric,SAMEA3449049,1280.11303,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069902
patric,SAMEA3449050,1280.11302,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069903
patric,SAMEA3449051,1280.11301,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069904
patric,SAMEA3449052,1280.11185,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1069905
patric,SAMEA3449054,1280.11299,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1069907
patric,SAMEA3449055,1280.11298,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069908
patric,SAMEA3449056,1280.11297,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069909
patric,SAMEA3449058,1280.11208,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070058
patric,SAMEA3449059,1280.11207,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070059
patric,SAMEA3449060,1280.11206,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070060
patric,SAMEA3449061,1280.11152,train,NA,R,NA,R,S,S,NA,NA,S,S,NA,ERR1070061
patric,SAMEA3449062,1280.11203,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1070062
patric,SAMEA3449063,1280.11202,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070063
patric,SAMEA3449064,1280.11201,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070064
patric,SAMEA3449066,1280.11155,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070066
patric,SAMEA3449067,1280.11211,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070067
patric,SAMEA3449068,1280.11209,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070068
patric,SAMEA3449069,1280.11726,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070069
patric,SAMEA3449103,1280.11205,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070103
patric,SAMEA3449104,1280.11154,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1070104
patric,SAMEA3449105,1280.11153,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070105
patric,SAMEA3449106,1280.11204,test,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1070106
patric,SAMEA3449109,1280.11151,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1070109
patric,SAMEA3449396,1280.11261,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069959
patric,SAMEA3449397,1280.11262,train,NA,R,NA,R,S,S,NA,NA,S,R,NA,ERR1069960
patric,SAMEA3449398,1280.11259,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069961
patric,SAMEA3449399,1280.11707,test,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069962
patric,SAMEA3449400,1280.11258,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069963
patric,SAMEA3449401,1280.11257,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069964
patric,SAMEA3449402,1280.11174,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069965
patric,SAMEA3449403,1280.11256,train,NA,S,NA,S,S,S,NA,NA,S,S,NA,ERR1069966
patric,SAMEA3449404,1280.11255,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069967
patric,SAMEA3449405,1280.11254,train,NA,S,NA,S,S,S,NA,NA,S,R,NA,ERR1069968
patric,SAMEA800177,1280.7357,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030145
patric,SAMEA800177,1280.7357,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030157
patric,SAMEA800178,1280.9304,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030145
patric,SAMEA800178,1280.9304,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030156
patric,SAMEA800179,1280.9306,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030145
patric,SAMEA800179,1280.9306,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030148
patric,SAMEA800180,1280.9305,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030145
patric,SAMEA800180,1280.9305,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030147
patric,SAMEA800181,1280.9308,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030158
patric,SAMEA800181,1280.9308,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030159
patric,SAMEA800182,1280.9307,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030145
patric,SAMEA800182,1280.9307,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030149
patric,SAMEA800183,1280.9311,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030158
patric,SAMEA800183,1280.9311,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030166
patric,SAMEA800184,1280.9309,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030158
patric,SAMEA800184,1280.9309,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030163
patric,SAMEA800185,1280.8849,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030158
patric,SAMEA800185,1280.8849,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030168
patric,SAMEA800186,1280.9312,train,R,R,NA,R,S,NA,NA,NA,NA,NA,R,ERR030158
patric,SAMEA800186,1280.9312,train,R,R,NA,R,S,NA,NA,NA,NA,NA,R,ERR030167
patric,SAMEA800187,1280.9284,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029354
patric,SAMEA800187,1280.9284,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029365
patric,SAMEA800188,1280.9219,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029354
patric,SAMEA800188,1280.9219,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029366
patric,SAMEA800189,1280.9226,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029367
patric,SAMEA800189,1280.9226,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029368
patric,SAMEA800190,1280.9229,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029367
patric,SAMEA800190,1280.9229,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029372
patric,SAMEA800191,1280.9294,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029354
patric,SAMEA800191,1280.9294,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029360
patric,SAMEA800192,1280.9277,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029354
patric,SAMEA800192,1280.9277,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029361
patric,SAMEA800193,1280.9287,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029354
patric,SAMEA800193,1280.9287,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029355
patric,SAMEA800194,1280.9347,train,R,R,NA,R,S,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800194,1280.9347,train,R,R,NA,R,S,NA,NA,NA,NA,NA,R,ERR030268
patric,SAMEA800195,1280.9348,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800195,1280.9348,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030269
patric,SAMEA800197,1280.9217,train,R,S,NA,S,S,NA,NA,NA,NA,NA,S,ERR029354
patric,SAMEA800197,1280.9217,train,R,S,NA,S,S,NA,NA,NA,NA,NA,S,ERR029356
patric,SAMEA800198,1280.9263,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029354
patric,SAMEA800198,1280.9263,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029357
patric,SAMEA800199,1280.9202,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800199,1280.9202,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030193
patric,SAMEA800200,1280.9261,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800200,1280.9261,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030194
patric,SAMEA800201,1280.9256,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800201,1280.9256,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030195
patric,SAMEA800202,1280.9291,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800202,1280.9291,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030196
patric,SAMEA800203,1280.9257,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800203,1280.9257,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030189
patric,SAMEA800204,1280.9259,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800204,1280.9259,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030190
patric,SAMEA800205,1280.9204,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800205,1280.9204,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030191
patric,SAMEA800206,1280.9192,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800206,1280.9192,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030192
patric,SAMEA800207,1280.9206,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030184
patric,SAMEA800207,1280.9206,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030186
patric,SAMEA800210,1280.9317,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030171
patric,SAMEA800210,1280.9317,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030172
patric,SAMEA800213,1280.9313,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030158
patric,SAMEA800213,1280.9313,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030170
patric,SAMEA800214,1280.9314,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030158
patric,SAMEA800214,1280.9314,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030160
patric,SAMEA800215,1280.7343,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030171
patric,SAMEA800215,1280.7343,train,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030176
patric,SAMEA800216,1280.7354,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030171
patric,SAMEA800216,1280.7354,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030177
patric,SAMEA800217,1280.9315,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030158
patric,SAMEA800217,1280.9315,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030161
patric,SAMEA800218,1280.9316,train,R,R,NA,R,S,NA,NA,NA,NA,NA,R,ERR030158
patric,SAMEA800218,1280.9316,train,R,R,NA,R,S,NA,NA,NA,NA,NA,R,ERR030162
patric,SAMEA800219,1280.7359,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030246
patric,SAMEA800219,1280.7359,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030252
patric,SAMEA800220,1280.9334,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030246
patric,SAMEA800220,1280.9334,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030251
patric,SAMEA800221,1280.7356,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800221,1280.7356,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030263
patric,SAMEA800222,1280.9335,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030246
patric,SAMEA800222,1280.9335,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030253
patric,SAMEA800223,1280.9336,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030246
patric,SAMEA800223,1280.9336,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030254
patric,SAMEA800224,1280.9328,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030234
patric,SAMEA800224,1280.9328,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030244
patric,SAMEA800225,1280.9339,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030246
patric,SAMEA800225,1280.9339,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030257
patric,SAMEA800226,1280.9337,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030246
patric,SAMEA800226,1280.9337,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030255
patric,SAMEA800227,1280.9338,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030246
patric,SAMEA800227,1280.9338,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR030248
patric,SAMEA800228,1280.9343,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800228,1280.9343,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030264
patric,SAMEA800230,1280.9341,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800230,1280.9341,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030259
patric,SAMEA800231,1280.9342,train,R,S,NA,S,S,NA,NA,NA,NA,NA,S,ERR030258
patric,SAMEA800231,1280.9342,train,R,S,NA,S,S,NA,NA,NA,NA,NA,S,ERR030262
patric,SAMEA800232,1280.8844,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800232,1280.8844,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030261
patric,SAMEA800233,1280.9344,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800233,1280.9344,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030265
patric,SAMEA800234,1280.9346,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030258
patric,SAMEA800234,1280.9346,test,R,R,NA,R,R,NA,NA,NA,NA,NA,R,ERR030266
patric,SAMEA800235,1280.9195,train,R,R,NA,R,S,NA,NA,NA,NA,NA,S,ERR029380
