data_source,isolate_name,sample_name,fraction,AMC,AMI,AZT,CAZ,CFZ,CIP,CRO,CTX,CXM,ERT,FEP,FOX,GEN,IMI,LEV,MER,MIN,NIT,PTZ,TET,TOB,TSU,run_accession
nguyen,SAMN06437319,573.14053,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386286
nguyen,SAMN06437320,573.14054,train,NA,S,R,R,R,R,R,NA,R,NA,NA,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5386285
nguyen,SAMN06437321,573.14055,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5386284
nguyen,SAMN06437322,573.14056,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,S,NA,SRR5386283
nguyen,SAMN06437323,573.14057,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386282
nguyen,SAMN06437324,573.14058,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5386281
nguyen,SAMN06437325,573.14059,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,S,S,NA,SRR5386280
nguyen,SAMN06437326,573.1406,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386279
nguyen,SAMN06437328,573.14061,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,R,S,NA,SRR5386277
nguyen,SAMN06437329,573.14062,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,S,NA,SRR5386276
nguyen,SAMN06437330,573.14063,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5386275
nguyen,SAMN06437331,573.14064,test,NA,S,S,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,NA,R,S,S,NA,SRR5386274
nguyen,SAMN06437332,573.14065,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5386273
nguyen,SAMN06437333,573.14066,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,R,NA,R,R,S,R,NA,SRR5386272
nguyen,SAMN06437334,573.14067,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386271
nguyen,SAMN06437335,573.14068,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386270
nguyen,SAMN06437336,573.14069,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386269
nguyen,SAMN06437337,573.1407,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5386268
nguyen,SAMN06437338,573.14071,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5386267
nguyen,SAMN06437339,573.14072,train,NA,S,S,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,R,R,NA,SRR5386266
nguyen,SAMN06437340,573.14073,train,NA,S,S,S,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,R,R,R,S,NA,SRR5386265
nguyen,SAMN06437341,573.14074,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,R,NA,NA,R,R,S,NA,SRR5386264
nguyen,SAMN06437343,573.14075,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386262
nguyen,SAMN06437344,573.14076,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,R,NA,NA,R,S,R,NA,SRR5386261
nguyen,SAMN06437345,573.14077,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,R,S,R,R,NA,NA,R,R,S,NA,SRR5386260
nguyen,SAMN06437346,573.14078,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386259
nguyen,SAMN06437347,573.14079,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,S,NA,SRR5386258
nguyen,SAMN06437348,573.1408,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386257
nguyen,SAMN06437349,573.14081,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,R,NA,NA,R,S,R,NA,SRR5386256
nguyen,SAMN06437350,573.14082,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,S,R,NA,SRR5386255
nguyen,SAMN06437351,573.14083,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5386254
nguyen,SAMN06437353,573.14084,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5386252
nguyen,SAMN06437354,573.14085,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,R,NA,SRR5386251
nguyen,SAMN06437355,573.14087,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,R,NA,NA,R,R,R,NA,SRR5386250
nguyen,SAMN06437356,573.14086,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386249
nguyen,SAMN06437357,573.14088,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5386248
nguyen,SAMN06437359,573.14089,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5386246
nguyen,SAMN06437360,573.1409,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386245
nguyen,SAMN06437361,573.14091,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,S,R,R,R,NA,NA,R,R,R,NA,SRR5386243
nguyen,SAMN06437362,573.14092,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5386242
nguyen,SAMN06437363,573.14093,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5386241
nguyen,SAMN06437364,573.14094,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,S,S,R,R,NA,SRR5386240
nguyen,SAMN06437365,573.14095,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386239
nguyen,SAMN06437366,573.14096,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,S,NA,SRR5386238
nguyen,SAMN06437367,573.14097,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386237
nguyen,SAMN06437368,573.14098,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,S,R,R,R,NA,NA,R,R,R,NA,SRR5386236
nguyen,SAMN06437369,573.14099,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,S,S,NA,SRR5386235
nguyen,SAMN06437370,573.141,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,S,R,NA,SRR5386234
nguyen,SAMN06437371,573.14101,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,R,R,NA,SRR5386233
nguyen,SAMN06437372,573.14102,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386232
nguyen,SAMN06437373,573.14103,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,R,R,NA,SRR5386231
nguyen,SAMN06437374,573.14104,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,R,R,S,NA,SRR5386230
nguyen,SAMN06437375,573.14105,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386229
nguyen,SAMN06437376,573.14106,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,S,S,NA,SRR5386228
nguyen,SAMN06437377,573.14107,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,R,S,S,NA,SRR5386227
nguyen,SAMN06437378,573.14108,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,S,S,S,NA,SRR5386226
nguyen,SAMN06437379,573.14109,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,S,S,NA,SRR5386225
nguyen,SAMN06437380,573.1411,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386224
nguyen,SAMN06437381,573.14111,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386223
nguyen,SAMN06437382,573.14112,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,S,R,S,NA,SRR5386222
nguyen,SAMN06437383,573.14113,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,R,S,S,NA,SRR5386221
nguyen,SAMN06437384,573.14114,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,S,NA,NA,R,S,R,NA,SRR5386220
nguyen,SAMN06437385,573.14115,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,R,R,NA,SRR5386219
nguyen,SAMN06437386,573.14116,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386218
nguyen,SAMN06437387,573.14117,test,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,R,R,S,NA,SRR5386217
nguyen,SAMN06437388,573.14118,train,NA,R,S,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386216
nguyen,SAMN06437389,573.14119,train,NA,S,S,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,R,R,NA,SRR5386215
nguyen,SAMN06437391,573.1412,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,R,R,R,NA,SRR5386213
nguyen,SAMN06437392,573.14121,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,S,R,S,NA,SRR5386212
nguyen,SAMN06437393,573.14122,train,NA,R,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,R,R,S,R,NA,SRR5386211
nguyen,SAMN06437394,573.14123,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386210
nguyen,SAMN06437395,573.14124,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386209
nguyen,SAMN06437396,573.14125,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,R,S,R,NA,SRR5386208
nguyen,SAMN06437397,573.14126,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,R,S,R,R,NA,NA,R,R,S,NA,SRR5386207
nguyen,SAMN06437398,573.14127,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386206
nguyen,SAMN06437399,573.14128,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,R,NA,R,R,R,R,NA,SRR5386205
nguyen,SAMN06437400,573.14129,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,R,R,S,NA,SRR5386204
nguyen,SAMN06437401,573.1413,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386203
nguyen,SAMN06437402,573.14131,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,S,R,S,NA,SRR5386202
nguyen,SAMN06437403,573.14132,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386201
nguyen,SAMN06437404,573.14133,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,R,R,S,R,NA,SRR5386200
nguyen,SAMN06437405,573.14134,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,S,R,R,NA,SRR5386199
nguyen,SAMN06437406,573.14135,test,NA,R,S,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,S,R,NA,SRR5386198
nguyen,SAMN06437407,573.14136,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,R,R,NA,SRR5386197
nguyen,SAMN06437408,573.14137,train,NA,R,S,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5386196
nguyen,SAMN06437409,573.14138,train,NA,S,S,R,R,R,R,NA,R,NA,NA,R,S,R,R,R,NA,R,R,S,S,NA,SRR5386195
nguyen,SAMN06437410,573.14139,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,R,S,R,NA,SRR5386194
nguyen,SAMN06437411,573.1414,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,S,S,S,NA,SRR5386193
nguyen,SAMN06437412,573.14141,train,NA,S,NA,R,R,R,R,NA,R,NA,S,S,S,R,R,S,NA,NA,S,R,S,NA,SRR5386192
nguyen,SAMN06437413,573.14142,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,S,S,R,S,NA,R,R,R,S,NA,SRR5386191
nguyen,SAMN06437414,573.14143,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386190
nguyen,SAMN06437415,573.14144,train,NA,S,NA,R,R,R,R,NA,R,NA,S,R,R,S,R,R,NA,R,R,R,S,NA,SRR5386189
nguyen,SAMN06437417,573.14146,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,S,NA,NA,R,S,R,NA,SRR5386187
nguyen,SAMN06437418,573.14147,train,NA,S,NA,R,R,R,R,NA,R,NA,S,S,R,S,R,S,NA,R,R,S,S,NA,SRR5386186
nguyen,SAMN06437419,573.14148,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5386185
nguyen,SAMN06437421,573.14149,train,NA,S,S,R,R,R,R,NA,R,NA,NA,R,R,S,R,S,NA,R,R,R,R,NA,SRR5386183
nguyen,SAMN06437422,573.1415,train,NA,S,S,S,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,NA,S,R,S,NA,SRR5386182
nguyen,SAMN06437423,573.14151,train,NA,S,S,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,R,R,NA,SRR5386181
nguyen,SAMN06437424,573.14152,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,R,NA,R,R,R,S,NA,SRR5386180
nguyen,SAMN06437425,573.14153,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5386179
nguyen,SAMN06437426,573.14154,train,NA,S,S,R,R,R,R,NA,R,NA,NA,R,R,S,R,S,NA,R,R,S,R,NA,SRR5386178
nguyen,SAMN06437427,573.14155,train,NA,S,S,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,NA,R,R,R,NA,SRR5386177
nguyen,SAMN06437428,573.14156,train,NA,S,S,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5386176
nguyen,SAMN06437430,573.14158,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5386174
nguyen,SAMN06437432,573.14159,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,S,NA,SRR5386172
nguyen,SAMN06437433,573.1416,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5386171
nguyen,SAMN06437434,573.14161,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,R,R,R,NA,SRR5386170
nguyen,SAMN06437436,573.14162,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5386168
nguyen,SAMN06437437,573.14163,train,NA,S,S,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,S,S,NA,SRR5386167
nguyen,SAMN06437438,573.14164,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,R,R,R,R,NA,SRR5386166
nguyen,SAMN06437439,573.14165,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,R,NA,NA,R,S,R,NA,SRR5386165
nguyen,SAMN06437440,573.14166,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,S,R,NA,SRR5386164
nguyen,SAMN06437441,573.14167,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,S,S,NA,SRR5386163
nguyen,SAMN06437443,573.14168,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,R,R,R,S,NA,SRR5386161
nguyen,SAMN06437444,573.14169,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5386160
nguyen,SAMN06437445,573.1417,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,R,S,S,NA,SRR5385538
nguyen,SAMN06437446,573.14171,test,NA,S,S,R,R,R,R,NA,S,NA,S,S,S,S,R,S,NA,NA,R,S,S,NA,SRR5385537
nguyen,SAMN06437447,573.14172,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5385536
nguyen,SAMN06437448,573.14173,train,NA,R,R,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,NA,R,S,R,NA,SRR5385535
nguyen,SAMN06437449,573.14174,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5385534
nguyen,SAMN06437450,573.14175,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,S,NA,NA,R,S,R,NA,SRR5385533
nguyen,SAMN06437451,573.14176,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5385532
nguyen,SAMN06437453,573.14177,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5385530
nguyen,SAMN06437454,573.14178,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,S,NA,NA,R,S,R,NA,SRR5385529
nguyen,SAMN06437455,573.14179,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,R,NA,R,R,S,R,NA,SRR5385528
nguyen,SAMN06437456,573.1418,train,NA,S,R,R,R,R,R,NA,R,NA,NA,S,R,S,R,S,NA,NA,R,R,R,NA,SRR5385527
nguyen,SAMN06437457,573.14181,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385526
nguyen,SAMN06437458,573.14182,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5385525
nguyen,SAMN06437459,573.14183,train,NA,R,NA,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,R,R,NA,SRR5385524
nguyen,SAMN06437460,573.14184,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,NA,R,S,R,NA,SRR5385523
nguyen,SAMN06437461,573.14185,train,NA,R,R,R,R,R,R,NA,R,NA,NA,R,S,R,R,R,NA,R,R,S,R,NA,SRR5385522
nguyen,SAMN06437462,573.14186,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,R,R,R,R,NA,SRR5385521
nguyen,SAMN06437463,573.14187,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,R,NA,NA,R,R,R,NA,SRR5385520
nguyen,SAMN06437464,573.14188,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,S,R,NA,SRR5385519
nguyen,SAMN06437465,573.14189,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5385518
nguyen,SAMN06437466,573.1419,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,R,R,NA,SRR5385517
nguyen,SAMN06437467,573.14191,train,NA,S,S,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5385516
nguyen,SAMN06437468,573.14192,train,NA,S,S,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,S,R,NA,SRR5385515
nguyen,SAMN06437469,573.14193,train,NA,S,S,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,R,S,R,NA,SRR5385514
nguyen,SAMN06437470,573.14194,train,NA,S,R,R,R,R,R,NA,R,NA,NA,S,S,S,R,S,NA,NA,R,R,R,NA,SRR5385513
nguyen,SAMN06437471,573.14195,train,NA,S,NA,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,NA,R,R,S,NA,SRR5385512
nguyen,SAMN06437472,573.14196,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5385511
nguyen,SAMN06437473,573.14197,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,R,R,R,R,NA,NA,R,R,S,NA,SRR5385510
nguyen,SAMN06437474,573.14198,train,NA,S,R,S,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5385509
nguyen,SAMN06437475,573.14199,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,R,NA,SRR5385508
nguyen,SAMN06437476,573.142,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5385507
nguyen,SAMN06437477,573.14201,train,NA,S,S,S,R,R,R,NA,S,NA,S,S,S,S,R,S,NA,R,S,R,S,NA,SRR5385506
nguyen,SAMN06437478,573.14202,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,R,R,R,S,NA,SRR5385505
nguyen,SAMN06437479,573.14203,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,R,R,NA,SRR5385504
nguyen,SAMN06437480,573.14204,train,NA,R,R,R,R,R,R,NA,R,NA,NA,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385503
nguyen,SAMN06437481,573.14205,test,NA,S,R,S,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,S,R,R,NA,SRR5385502
nguyen,SAMN06437483,573.14206,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,R,R,R,NA,NA,R,R,R,NA,SRR5385500
nguyen,SAMN06437484,573.14207,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5385499
nguyen,SAMN06437485,573.14208,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,R,R,NA,SRR5385498
nguyen,SAMN06437486,573.14209,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,R,S,NA,SRR5385497
nguyen,SAMN06437487,573.1421,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,S,NA,NA,R,S,S,NA,SRR5385496
nguyen,SAMN06437488,573.14211,train,NA,S,R,R,R,R,R,NA,R,NA,NA,S,S,S,R,S,NA,R,S,S,S,NA,SRR5385495
nguyen,SAMN06437489,573.14212,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,R,NA,R,R,S,R,NA,SRR5385494
nguyen,SAMN06437490,573.14213,train,NA,R,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,NA,R,S,R,NA,SRR5385493
nguyen,SAMN06437491,573.14214,test,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385492
nguyen,SAMN06437491,573.14214,test,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5387146
nguyen,SAMN06437493,573.14215,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,S,S,R,S,NA,NA,S,S,S,NA,SRR5385490
nguyen,SAMN06437494,573.14216,train,NA,R,R,R,R,R,R,NA,R,NA,S,S,S,S,R,S,NA,NA,R,S,R,NA,SRR5385489
nguyen,SAMN06437495,573.14217,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,R,R,S,R,NA,SRR5385488
nguyen,SAMN06437496,573.14218,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5385487
nguyen,SAMN06437497,573.14219,train,NA,S,R,R,R,R,R,NA,R,NA,R,S,R,S,R,S,NA,NA,S,R,R,NA,SRR5385486
nguyen,SAMN06437498,573.1422,train,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,R,S,NA,SRR5385485
nguyen,SAMN06437500,573.14221,train,NA,S,R,R,R,R,R,NA,R,NA,S,S,R,S,R,S,NA,R,R,R,R,NA,SRR5385483
nguyen,SAMN06437501,573.14222,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385482
nguyen,SAMN06437502,573.14223,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5385481
nguyen,SAMN06437503,573.14224,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,R,R,S,R,NA,SRR5385480
nguyen,SAMN06437505,573.14225,train,NA,S,R,R,R,R,R,NA,R,NA,NA,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5385478
nguyen,SAMN06437506,573.14226,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,S,R,NA,SRR5385477
nguyen,SAMN06437507,573.14227,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,S,R,S,NA,R,R,R,R,NA,SRR5385476
nguyen,SAMN06437508,573.14228,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,R,R,R,NA,R,R,S,R,NA,SRR5385475
nguyen,SAMN06437510,573.14229,test,NA,S,R,R,R,R,R,NA,R,NA,R,R,S,R,R,S,NA,S,R,S,S,NA,SRR5385473
nguyen,SAMN06437511,573.1423,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,S,S,R,S,NA,R,R,R,R,NA,SRR5385472
nguyen,SAMN06437512,573.14231,test,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,R,R,R,NA,NA,R,R,R,NA,SRR5385471
nguyen,SAMN06437513,573.14232,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,S,S,R,S,NA,R,R,S,S,NA,SRR5385470
nguyen,SAMN06437514,573.14233,train,NA,R,R,R,R,R,R,NA,R,NA,R,R,R,S,R,S,NA,NA,R,S,R,NA,SRR5385469
nguyen,SAMN06437516,573.14234,train,NA,S,R,R,R,R,R,NA,R,NA,S,R,R,R,R,R,NA,R,R,S,S,NA,SRR5385467
