study_accession,sample_accession,Acc_no,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Borstel.ID,DNA_libID,Org.ID,Country.of.origin,NGS.lineage,method,INH_pDST_all,RMP_pDST_all,EMB_pDST_all,PZA_pDST_all,AMK_pDST_all,CAP_pDST_all,KAN_pDST_all,MFX_pDST_all,LFX_pDST_all,INH_MIC,RMP_MIC,EMB_MIC,PZA_MIC,AMK_MIC,CAP_MIC,KAN_MIC,MFX_MIC,LFX_MIC,resist.profile
PRJEB48275,SAMEA10029752,ERS7707960,ERX7478379,ERR7910982,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910982/ERR7910982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910982/ERR7910982_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910982/15076-14_lib3631_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910982/15076-14_lib3631_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15076,15076-14_lib3631,4349,Peru,4.8,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,1,2.5,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029754,ERS7707962,ERX7478380,ERR7910983,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910983/ERR7910983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910983/ERR7910983_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910983/15077-14_lib3647_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910983/15077-14_lib3647_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15077,15077-14_lib3647,4484,Peru,4.3.4.2,MGIT,R,R,S,R,S,S,S,S,S,10,>20,NA,NA,0.5,2.5,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029759,ERS7707967,ERX7478381,ERR7910984,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910984/ERR7910984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910984/ERR7910984_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910984/15081-14_lib3648_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910984/15081-14_lib3648_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15081,15081-14_lib3648,4687,Peru,4,MGIT,R,R,S,S,S,S,S,S,S,0.4,>20,NA,NA,0.5,1.25,0.625,0.125,0.375,MDR
PRJEB48275,SAMEA10029760,ERS7707968,ERX7478382,ERR7910985,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910985/ERR7910985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910985/ERR7910985_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910985/15082-14_lib3633_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910985/15082-14_lib3633_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15082,15082-14_lib3633,4845,Peru,4.8,MGIT,R,R,S,R,S,S,S,S,S,3,>20,NA,NA,1,2.5,2.5,0.125,0.375,MDR
PRJEB48275,SAMEA10029762,ERS7707970,ERX7478383,ERR7910986,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910986/ERR7910986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910986/ERR7910986_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910986/15083-14_lib3973_miseq_r0139_301bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910986/15083-14_lib3973_miseq_r0139_301bp_R2.fastq.gz,NA,14-15083,15083-14_lib3973,4959,Peru,4.3.2,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029762,ERS7707970,ERX7478384,ERR7910987,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910987/ERR7910987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910987/ERR7910987_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910987/15083-14_lib3973_miseq_r0140_301bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910987/15083-14_lib3973_miseq_r0140_301bp_R2.fastq.gz,NA,14-15083,15083-14_lib3973,4959,Peru,4.3.2,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029764,ERS7707972,ERX7478385,ERR7910988,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910988/ERR7910988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910988/ERR7910988_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910988/15085-14_lib3649_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910988/15085-14_lib3649_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15085,15085-14_lib3649,5053,Peru,4.3.2,MGIT,S,S,S,S,S,S,S,S,S,0.05,<=0.125,NA,NA,1,2.5,2.5,0.125,0.375,DS
PRJEB48275,SAMEA10029768,ERS7707976,ERX7478386,ERR7910989,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910989/ERR7910989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910989/ERR7910989_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910989/15086-14_lib3635_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910989/15086-14_lib3635_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15086,15086-14_lib3635,5165,Peru,4.1.2.1,MGIT,S,R,S,S,S,S,S,S,S,0.05,>20,NA,NA,1,2.5,2.5,0.125,0.375,mono
PRJEB48275,SAMEA10029773,ERS7707981,ERX7478387,ERR7910990,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910990/ERR7910990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910990/ERR7910990_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910990/15087-14_lib3622_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910990/15087-14_lib3622_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15087,15087-14_lib3622,5221,Peru,4.3.3,MGIT,R,R,R,R,S,S,R,S,S,3,>20,NA,NA,1,1.25,5,0.125,0.375,preXDR
PRJEB48275,SAMEA10029774,ERS7707982,ERX7478388,ERR7910991,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910991/ERR7910991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910991/ERR7910991_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910991/15088-14_lib3650_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910991/15088-14_lib3650_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15088,15088-14_lib3650,5225,Peru,4.1.1,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029777,ERS7707985,ERX7478389,ERR7910992,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910992/ERR7910992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910992/ERR7910992_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910992/15090-14_lib3456_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910992/15090-14_lib3456_nextseq_n0004_151bp_R2.fastq.gz,NA,14-15090,15090-14_lib3456,5234,Peru,4.8,MGIT,S,S,S,S,S,S,S,S,S,0.05,<=0.125,NA,NA,0.5,1.25,1.25,0.125,0.375,DS
PRJEB48275,SAMEA10029779,ERS7707987,ERX7478390,ERR7910993,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910993/ERR7910993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910993/ERR7910993_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910993/15091-14_lib3651_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910993/15091-14_lib3651_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15091,15091-14_lib3651,5242,Peru,4.3.4.2,MGIT,R,R,S,R,S,S,S,S,S,10,>20,NA,NA,0.5,1.25,1.25,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029780,ERS7707988,ERX7478391,ERR7910994,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910994/ERR7910994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910994/ERR7910994_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910994/15092-14_lib3636_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910994/15092-14_lib3636_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15092,15092-14_lib3636,5245,Peru,4.3.4.2,MGIT,R,R,R,R,S,S,R,S,S,3,4,NA,NA,1,2.5,12.5,0.125,0.375,preXDR
PRJEB48275,SAMEA10029783,ERS7707991,ERX7478392,ERR7910995,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910995/ERR7910995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910995/ERR7910995_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910995/15093-14_lib3974_miseq_r0139_301bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910995/15093-14_lib3974_miseq_r0139_301bp_R2.fastq.gz,NA,14-15093,15093-14_lib3974,5248,Peru,4.1.1,MGIT,R,R,R,R,R,R,R,R,S,3,>20,NA,NA,>40,5,>25,2.5,0.375,XDR
PRJEB48275,SAMEA10029790,ERS7707998,ERX7478393,ERR7910996,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910996/ERR7910996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910996/ERR7910996_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910996/15094-14_lib3457_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910996/15094-14_lib3457_nextseq_n0004_151bp_R2.fastq.gz,NA,14-15094,15094-14_lib3457,5275,Peru,4.3.3,MGIT,R,R,S,R,S,S,R,S,S,0.4,>20,NA,NA,1,1.25,5,0.25,0.75,preXDR
PRJEB48275,SAMEA10029791,ERS7707999,ERX7478394,ERR7910997,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910997/ERR7910997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910997/ERR7910997_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910997/15095-14_lib3652_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910997/15095-14_lib3652_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15095,15095-14_lib3652,5276,Peru,4.3.3,MGIT,R,R,R,R,S,S,S,S,S,3,>20,NA,NA,1,1.25,1.25,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029794,ERS7708002,ERX7478395,ERR7910998,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910998/ERR7910998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910998/ERR7910998_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910998/15097-14_lib3637_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910998/15097-14_lib3637_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15097,15097-14_lib3637,5289,Peru,4.1.2.1,MGIT,S,S,S,S,S,S,S,S,S,0.025,<=0.125,NA,NA,0.5,2.5,2.5,0.125,0.375,DS
PRJEB48275,SAMEA10029796,ERS7708004,ERX7478396,ERR7910999,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910999/ERR7910999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910999/ERR7910999_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910999/15099-14_lib3653_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910999/15099-14_lib3653_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15099,15099-14_lib3653,5297,Peru,4.1.1,MGIT,S,R,S,S,S,S,S,S,S,0.05,>20,NA,NA,0.5,1.25,2.5,0.125,0.75,mono
PRJEB48275,SAMEA10029803,ERS7708011,ERX7478397,ERR7911000,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911000/ERR7911000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911000/ERR7911000_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911000/15101-14_lib3654_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911000/15101-14_lib3654_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15101,15101-14_lib3654,5362,Peru,2.2.1,MGIT,R,R,R,R,R,R,R,S,S,3,20,NA,NA,>40,5,>25,<=0.0625,<=0.188,preXDR
PRJEB48275,SAMEA10029807,ERS7708015,ERX7478398,ERR7911001,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911001/ERR7911001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911001/ERR7911001_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911001/15102-14_lib3638_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911001/15102-14_lib3638_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15102,15102-14_lib3638,5368,Peru,4.1.2.1,MGIT,S,S,S,S,S,S,S,S,S,0.05,<=0.125,NA,NA,0.5,2.5,1.25,<=0.0625,0.375,DS
PRJEB48275,SAMEA10029810,ERS7708018,ERX7478399,ERR7911002,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911002/ERR7911002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911002/ERR7911002_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911002/15103-14_lib3639_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911002/15103-14_lib3639_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15103,15103-14_lib3639,5402,Peru,4.3.4.2,MGIT,R,R,S,S,S,S,S,S,S,10,4,NA,NA,0.5,2.5,2.5,<=0.0625,0.375,MDR
PRJEB48275,SAMEA10029811,ERS7708019,ERX7478400,ERR7911003,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911003/ERR7911003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911003/ERR7911003_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911003/15104-14_lib3640_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911003/15104-14_lib3640_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15104,15104-14_lib3640,5404,Peru,4.3.3,MGIT,R,R,S,R,S,S,S,S,S,0.4,>20,NA,NA,0.5,1.25,1.25,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029812,ERS7708020,ERX7478401,ERR7911004,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911004/ERR7911004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911004/ERR7911004_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911004/15105-14_lib3641_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911004/15105-14_lib3641_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15105,15105-14_lib3641,5405,Peru,4.1.2.1,MGIT,S,R,S,S,S,S,S,S,S,0.05,>20,NA,NA,0.5,2.5,2.5,0.125,0.375,mono
PRJEB48275,SAMEA10029814,ERS7708022,ERX7478402,ERR7911005,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911005/ERR7911005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911005/ERR7911005_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911005/15106-14_lib3642_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911005/15106-14_lib3642_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15106,15106-14_lib3642,5419,Peru,4.3.3,MGIT,R,S,R,S,S,S,S,S,S,3,0.25,NA,NA,0.5,1.25,1.25,0.125,0.75,PDR
PRJEB48275,SAMEA10029816,ERS7708024,ERX7478403,ERR7911006,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911006/ERR7911006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911006/ERR7911006_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911006/15108-14_lib5080_nextseq_n0035_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911006/15108-14_lib5080_nextseq_n0035_151bp_R2.fastq.gz,NA,14-15108,15108-14_lib5080,5447,Peru,4.3.3,MGIT,S,S,S,S,S,S,S,S,S,0.05,<=0.125,NA,NA,0.5,2.5,1.25,0.125,<=0.188,DS
PRJEB48275,SAMEA10029817,ERS7708025,ERX7478404,ERR7911007,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911007/ERR7911007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7911007/ERR7911007_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911007/15109-15_lib4765_nextseq_n0028_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911007/15109-15_lib4765_nextseq_n0028_151bp_R2.fastq.gz,NA,14-15109,15109-15_lib4765,5456,Peru,2.2.1,MGIT,S,S,S,S,S,S,S,S,S,0.025,<=0.125,NA,NA,0.5,1.25,1.25,0.125,<=0.188,DS
PRJEB48275,SAMEA10029818,ERS7708026,ERX7478405,ERR7911008,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911008/ERR7911008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7911008/ERR7911008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911008/15110-14_lib3643_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911008/15110-14_lib3643_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15110,15110-14_lib3643,5459,Peru,4.3.3,MGIT,R,S,S,S,S,S,S,S,S,3,<=0.125,NA,NA,1,1.25,2.5,0.125,0.75,mono
PRJEB48275,SAMEA10029820,ERS7708028,ERX7478406,ERR7911009,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911009/ERR7911009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7911009/ERR7911009_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911009/15112-14_lib3644_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911009/15112-14_lib3644_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15112,15112-14_lib3644,5517,Peru,4.3.3,MGIT,R,R,S,I,S,S,S,S,S,3,>20,NA,NA,1,2.5,1.25,0.125,0.75,MDR
PRJEB48275,SAMEA10029821,ERS7708029,ERX7478407,ERR7911010,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911010/ERR7911010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7911010/ERR7911010_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911010/15113-14_lib3656_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911010/15113-14_lib3656_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15113,15113-14_lib3656,5524,Peru,4.3.2,MGIT,R,R,S,S,S,R,S,S,S,0.4,>20,NA,NA,1,5,2.5,<=0.0625,0.375,preXDR
PRJEB48275,SAMEA10029823,ERS7708031,ERX7478408,ERR7911011,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911011/ERR7911011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7911011/ERR7911011_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911011/15114-15_lib4567_nextseq_n0024_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911011/15114-15_lib4567_nextseq_n0024_151bp_R2.fastq.gz,NA,14-15114,15114-15_lib4567,5541,Peru,2.2.1,MGIT,R,R,R,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,0.25,0.75,MDR
PRJEB48275,SAMEA10029824,ERS7708032,ERX7478409,ERR7911012,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911012/ERR7911012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7911012/ERR7911012_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911012/15116-14_lib3645_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911012/15116-14_lib3645_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15116,15116-14_lib3645,5588,Peru,4.3.3,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,1,2.5,2.5,0.125,0.375,MDR
PRJEB48275,SAMEA10029825,ERS7708033,ERX7478410,ERR7911013,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911013/ERR7911013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7911013/ERR7911013_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911013/15117-14_lib3658_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911013/15117-14_lib3658_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15117,15117-14_lib3658,5611,Peru,4.1.1,MGIT,S,R,S,S,S,S,S,S,S,0.025,>20,NA,NA,0.5,1.25,1.25,0.125,0.375,mono
PRJEB48275,SAMEA10029826,ERS7708034,ERX7478411,ERR7911014,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911014/ERR7911014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7911014/ERR7911014_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911014/15118-14_lib3970_miseq_r0139_301bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911014/15118-14_lib3970_miseq_r0139_301bp_R2.fastq.gz,NA,14-15118,15118-14_lib3970,5614,Peru,4.3.3,MGIT,R,R,S,R,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,<=0.0625,<=0.188,MDR
PRJEB48275,SAMEA10029827,ERS7708035,ERX7478412,ERR7911015,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911015/ERR7911015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7911015/ERR7911015_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911015/15119-14_lib3659_nextseq_n0009_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911015/15119-14_lib3659_nextseq_n0009_151bp_R2.fastq.gz,NA,14-15119,15119-14_lib3659,5615,Peru,4.3.3,MGIT,R,R,R,R,S,S,R,S,S,3,>20,NA,NA,1,1.25,12.5,0.125,0.375,preXDR
PRJEB48275,SAMEA10030300,ERS7708507,ERX7478413,ERR7911016,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911016/ERR7911016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7911016/ERR7911016_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911016/15480-15_lib6936_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7911016/15480-15_lib6936_nextseq_n0071_151bp_R2.fastq.gz,NA,15-15480,15480-15_lib6936,162,Moldova,4.2.1,MGIT,R,R,S,S,S,S,R,S,S,>10,>20,NA,NA,0.5,2.5,5,0.125,0.375,preXDR
