PATRIC ID,Run Accession,Genome Name,Publication (pubmed ID),amikacin,capreomycin,ethambutol,ethionamide,isoniazid,kanamycin,moxifloxacin,ofloxacin,pyrazinamide,rifampin,streptomycin
1773.3258,ERR550856,Mycobacterium tuberculosis 7387-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3259,ERR551300,Mycobacterium tuberculosis 7417-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.326,"ERR551804,ERR551805,ERR551806",Mycobacterium tuberculosis 7942-05,25599400,S,S,R,,R,,,S,R,R,R
1773.326,ERR552374,Mycobacterium tuberculosis 7426-01,"2,668,688,026,116,180",,,S,,R,,,,R,R,R
1773.3261,ERR552299,Mycobacterium tuberculosis 7438-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3262,ERR550805,Mycobacterium tuberculosis 7440-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3263,ERR550759,Mycobacterium tuberculosis 7440-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3264,ERR551518,Mycobacterium tuberculosis 7445-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3265,ERR550676,Mycobacterium tuberculosis 7467-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3266,ERR551100,Mycobacterium tuberculosis 7468-01,"2,668,688,026,116,180",,,S,,R,,,,S,R,R
1773.3267,ERR552805,Mycobacterium tuberculosis 7507-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3268,ERR552663,Mycobacterium tuberculosis 7542-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3269,ERR553149,Mycobacterium tuberculosis 7570-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.327,"ERR551772,ERR551773",Mycobacterium tuberculosis 4461-02,25599400,,,R,,R,,,,S,R,R
1773.327,ERR550951,Mycobacterium tuberculosis 7573-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3271,ERR552166,Mycobacterium tuberculosis 7586-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3272,ERR552218,Mycobacterium tuberculosis 7594-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3273,ERR552350,Mycobacterium tuberculosis 7595-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3274,ERR551291,Mycobacterium tuberculosis 760-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3275,ERR551213,Mycobacterium tuberculosis 7624-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3276,ERR550695,Mycobacterium tuberculosis 763-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3277,ERR551936,Mycobacterium tuberculosis 7660-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3278,ERR550731,Mycobacterium tuberculosis 7661-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3279,ERR550733,Mycobacterium tuberculosis 7695-01,"2,668,688,026,116,180",,,S,,R,,,,S,R,R
1773.328,"ERR551693,ERR551694",Mycobacterium tuberculosis 1511-02,25599400,,,S,,S,,,,S,S,S
1773.328,ERR551418,Mycobacterium tuberculosis 7698-01,"2,668,688,026,116,180",,,R,,R,,,,R,R,R
1773.3281,ERR551834,Mycobacterium tuberculosis 7701-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3282,ERR552009,Mycobacterium tuberculosis 770-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3283,ERR551940,Mycobacterium tuberculosis 7768-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3284,ERR552100,Mycobacterium tuberculosis 7769-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3285,ERR552944,Mycobacterium tuberculosis 7803-05,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.3286,ERR551696,Mycobacterium tuberculosis 7816-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3287,ERR550776,Mycobacterium tuberculosis 7820-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3288,ERR551260,Mycobacterium tuberculosis 7826-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.3289,ERR550621,Mycobacterium tuberculosis 7828-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.329,ERR552969,Mycobacterium tuberculosis 7834-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3291,ERR552443,Mycobacterium tuberculosis 784-02,"2,668,688,026,116,180",,,S,,R,,,,S,R,R
1773.3292,ERR552600,Mycobacterium tuberculosis 7898-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3293,ERR551094,Mycobacterium tuberculosis 791-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3294,ERR551806,Mycobacterium tuberculosis 7942-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3295,ERR551510,Mycobacterium tuberculosis 7949-05,"2,668,688,026,116,180",S,S,R,,R,,,,,R,R
1773.3296,ERR550897,Mycobacterium tuberculosis 7950-05,"2,668,688,026,116,180",R,R,S,,R,,,,S,R,R
1773.3297,ERR552354,Mycobacterium tuberculosis 7950-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3298,ERR552734,Mycobacterium tuberculosis 795-02,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3299,ERR553394,Mycobacterium tuberculosis 7952-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.33,ERR551824,Mycobacterium tuberculosis 7952-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3301,ERR551133,Mycobacterium tuberculosis 7953-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3302,ERR551624,Mycobacterium tuberculosis 7954-05,"2,668,688,026,116,180",R,R,R,,R,,,,S,R,R
1773.3303,ERR552839,Mycobacterium tuberculosis 7956-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.3304,ERR552209,Mycobacterium tuberculosis 7963-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3305,ERR550737,Mycobacterium tuberculosis 7969-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3306,ERR551747,Mycobacterium tuberculosis 7992-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3307,ERR551158,Mycobacterium tuberculosis 8023-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3308,ERR552291,Mycobacterium tuberculosis 8035-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3309,ERR550862,Mycobacterium tuberculosis 8038-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.331,"ERR551637,ERR551638,ERR551639,ERR551640,ERR551641",Mycobacterium tuberculosis 10735-04,25599400,S,S,R,,R,,,S,S,R,R
1773.331,ERR550845,Mycobacterium tuberculosis 8039-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3311,ERR553265,Mycobacterium tuberculosis 8053-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3312,ERR552615,Mycobacterium tuberculosis 8071-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3313,ERR552287,Mycobacterium tuberculosis 8088-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3314,ERR551962,Mycobacterium tuberculosis 8088-07,"2,668,688,026,116,180",,,S,,R,,,,S,S,R
1773.3315,ERR551985,Mycobacterium tuberculosis 8092-01,"2,668,688,026,116,180",,,S,,R,,,,S,R,R
1773.3316,ERR552642,Mycobacterium tuberculosis 8096-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3317,ERR552538,Mycobacterium tuberculosis 8116-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3318,ERR553061,Mycobacterium tuberculosis 8117-09,"2,668,688,026,116,180",,,S,,S,,,,R,S,S
1773.3319,ERR552772,Mycobacterium tuberculosis 8119-04,"2,668,688,026,116,180",S,S,R,,R,,,,,R,R
1773.332,ERR551636,Mycobacterium tuberculosis 7750-01,25599400,,,S,,S,,,,S,S,R
1773.332,ERR552604,Mycobacterium tuberculosis 8121-04,"2,668,688,026,116,180",S,S,S,,R,,,,R,R,R
1773.3321,ERR551888,Mycobacterium tuberculosis 8122-04,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.3322,ERR551919,Mycobacterium tuberculosis 8123-04,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.3323,ERR551600,Mycobacterium tuberculosis 8124-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.3324,ERR552434,Mycobacterium tuberculosis 8125-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3325,ERR552719,Mycobacterium tuberculosis 8127-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.3326,ERR551668,Mycobacterium tuberculosis 8128-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3327,ERR551643,Mycobacterium tuberculosis 8129-04,"2,668,688,026,116,180",R,R,S,,R,,,,S,R,R
1773.3328,ERR551731,Mycobacterium tuberculosis 8130-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3329,ERR552677,Mycobacterium tuberculosis 8131-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.333*,ERR551575,Mycobacterium tuberculosis 3075-05,25599400,R,R,S,,R,,,R,R,R,R
1773.333,ERR552148,Mycobacterium tuberculosis 8132-04,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3331,ERR551845,Mycobacterium tuberculosis 8133-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.3332,ERR550656,Mycobacterium tuberculosis 8143-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3333,ERR550692,Mycobacterium tuberculosis 8160-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3334,ERR551546,Mycobacterium tuberculosis 8182-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3335,ERR551007,Mycobacterium tuberculosis 8195-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3336,ERR552107,Mycobacterium tuberculosis 8196-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3337,ERR551326,Mycobacterium tuberculosis 8199-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3338,ERR551152,Mycobacterium tuberculosis 820-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3339,ERR551576,Mycobacterium tuberculosis 8210-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.334,ERR551572,Mycobacterium tuberculosis 3936-02,25599400,,,S,,S,,,,S,S,S
1773.334,ERR552324,Mycobacterium tuberculosis 8215-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3341,ERR895346,Mycobacterium tuberculosis 8224-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3342,ERR550995,Mycobacterium tuberculosis 8230-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3343,ERR551373,Mycobacterium tuberculosis 8262-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3344,ERR550688,Mycobacterium tuberculosis 8267-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3345,ERR553143,Mycobacterium tuberculosis 8306-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3346,ERR552336,Mycobacterium tuberculosis 8307-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3347,ERR551999,Mycobacterium tuberculosis 8308-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3348,ERR551115,Mycobacterium tuberculosis 8313-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3349,ERR553232,Mycobacterium tuberculosis 8332-09,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.335,"ERR551556,ERR551557,ERR551558",Mycobacterium tuberculosis 2389-05,25599400,S,S,R,,R,,,S,S,R,R
1773.335,ERR551564,Mycobacterium tuberculosis 8360-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3351,ERR553299,Mycobacterium tuberculosis 8366-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3352,ERR552661,Mycobacterium tuberculosis 8404-01,"2,668,688,026,116,180",,,R,,R,,,,R,R,R
1773.3353,ERR551191,Mycobacterium tuberculosis 8404-08,"2,668,688,026,116,180",,,S,,S,,,,R,S,S
1773.3354,ERR552699,Mycobacterium tuberculosis 84-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3355,ERR552794,Mycobacterium tuberculosis 8435-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3356,ERR552342,Mycobacterium tuberculosis 8407-01,"2,668,688,026,116,180",,,S,,R,,,,S,R,R
1773.3357,ERR551321,Mycobacterium tuberculosis 8439-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3358,ERR550744,Mycobacterium tuberculosis 8440-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3359,ERR550669,Mycobacterium tuberculosis 8446-05,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.336,ERR551554,Mycobacterium tuberculosis 4769-05,25599400,,,R,,R,,,,,R,R
1773.336,ERR551211,Mycobacterium tuberculosis 8447-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3361,ERR550779,Mycobacterium tuberculosis 8455-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3362,ERR550990,Mycobacterium tuberculosis 8456-05,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.3363,ERR552532,Mycobacterium tuberculosis 8457-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3364,ERR551971,Mycobacterium tuberculosis 8465-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3365,ERR550635,Mycobacterium tuberculosis 8480-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3366,ERR552946,Mycobacterium tuberculosis 8487-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3367,ERR550853,Mycobacterium tuberculosis 8506-06,"2,668,688,026,116,180",,,S,,R,,,,S,S,R
1773.3368,ERR553175,Mycobacterium tuberculosis 8515-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3369,ERR550817,Mycobacterium tuberculosis 8516-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.337,"ERR551548,ERR551549",Mycobacterium tuberculosis 5250-07,25599400,S,S,R,,R,,,S,R,R,R
1773.337,ERR551312,Mycobacterium tuberculosis 852-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3371,ERR551119,Mycobacterium tuberculosis 853-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3372,ERR550708,Mycobacterium tuberculosis 8586-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3373,ERR551873,Mycobacterium tuberculosis 8591-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3374,ERR551871,Mycobacterium tuberculosis 8634-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3375,ERR552851,Mycobacterium tuberculosis 8635-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3376,ERR551798,Mycobacterium tuberculosis 8644-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3377,ERR550749,Mycobacterium tuberculosis 8645-04,"2,668,688,026,116,180",S,S,S,,R,,,,R,R,R
1773.3378,ERR550842,Mycobacterium tuberculosis 8647-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3379,ERR551437,Mycobacterium tuberculosis 8647-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.338,"ERR551519,ERR551520",Mycobacterium tuberculosis 4484-07,25599400,,,S,,S,,,,S,S,S
1773.338,ERR551378,Mycobacterium tuberculosis 8648-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3381,ERR550649,Mycobacterium tuberculosis 8649-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.3382,ERR553192,Mycobacterium tuberculosis 8650-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3383,ERR551532,Mycobacterium tuberculosis 8650-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3384,ERR551649,Mycobacterium tuberculosis 8651-04,"2,668,688,026,116,180",R,R,S,,R,,,,S,R,R
1773.3385,ERR552632,Mycobacterium tuberculosis 8652-04,"2,668,688,026,116,180",R,R,R,,R,,,,S,R,R
1773.3386,ERR553086,Mycobacterium tuberculosis 8654-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3387,ERR552033,Mycobacterium tuberculosis 8655-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3388,ERR553184,Mycobacterium tuberculosis 8658-01,"2,668,688,026,116,180",,,R,,R,,,,R,R,R
1773.3389,ERR551996,Mycobacterium tuberculosis 8658-04,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.339,ERR551494,Mycobacterium tuberculosis 2488-02,25599400,,,S,,R,,,,R,R,R
1773.339,ERR550707,Mycobacterium tuberculosis 8659-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3391,ERR551432,Mycobacterium tuberculosis 8659-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3392,ERR551109,Mycobacterium tuberculosis 8660-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3393,ERR551745,Mycobacterium tuberculosis 8661-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3394,ERR552068,Mycobacterium tuberculosis 8662-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3395,ERR552190,Mycobacterium tuberculosis 8662-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.3396,ERR551385,Mycobacterium tuberculosis 8664-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3397,ERR551020,Mycobacterium tuberculosis 8666-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.3398,ERR551465,Mycobacterium tuberculosis 8668-04,"2,668,688,026,116,180",S,S,S,,R,,,,R,R,R
1773.3399,ERR552842,Mycobacterium tuberculosis 8669-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.34,"ERR551411,ERR551412",Mycobacterium tuberculosis 4730-03,25599400,,,R,,R,,,,S,R,R
1773.34,ERR550771,Mycobacterium tuberculosis 8671-04,"2,668,688,026,116,180",R,R,S,,R,,,,R,R,R
1773.3401,ERR552595,Mycobacterium tuberculosis 8681-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3402,ERR551198,Mycobacterium tuberculosis 8688-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3403,ERR551061,Mycobacterium tuberculosis 8745-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3404,ERR551009,Mycobacterium tuberculosis 8767-06,"2,668,688,026,116,180",,,S,,S,,,,R,S,S
1773.3405,ERR551058,Mycobacterium tuberculosis 8768-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3406,ERR551796,Mycobacterium tuberculosis 8769-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3407,ERR552153,Mycobacterium tuberculosis 8779-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3408,ERR550943,Mycobacterium tuberculosis 8844-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3409,ERR552156,Mycobacterium tuberculosis 8846-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.341,"ERR551369,ERR551370",Mycobacterium tuberculosis R04-0039,25599400,,,S,,S,,,,S,S,
1773.341,ERR553327,Mycobacterium tuberculosis 8847-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3411,ERR551708,Mycobacterium tuberculosis 8869-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3412,ERR551129,Mycobacterium tuberculosis 8871-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3413,ERR551052,Mycobacterium tuberculosis 8874-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3414,ERR552750,Mycobacterium tuberculosis 8896-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3415,ERR552674,Mycobacterium tuberculosis 8912-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3416,ERR552229,Mycobacterium tuberculosis 8917-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3417,ERR551165,Mycobacterium tuberculosis 8918-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3418,ERR553167,Mycobacterium tuberculosis 8919-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3419,ERR553034,Mycobacterium tuberculosis 8926-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.342,"ERR551360,ERR551361,ERR551362",Mycobacterium tuberculosis 3811-05,25599400,S,S,R,,R,,,S,R,R,R
1773.342,ERR550801,Mycobacterium tuberculosis 8927-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3421,ERR551860,Mycobacterium tuberculosis 8941-07,"2,668,688,026,116,180",,,S,,R,,,,S,S,R
1773.3422,ERR551348,Mycobacterium tuberculosis 8961-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3423,ERR553309,Mycobacterium tuberculosis 8962-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3424,ERR552826,Mycobacterium tuberculosis 8998-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3425,ERR552072,Mycobacterium tuberculosis 9000-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3426,ERR550672,Mycobacterium tuberculosis 9002-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3427,ERR552999,Mycobacterium tuberculosis 9003-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3428,ERR552401,Mycobacterium tuberculosis 9045-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3429,ERR552358,Mycobacterium tuberculosis 9048-05,"2,668,688,026,116,180",R,S,R,,R,,,,S,R,R
1773.343,ERR551311,Mycobacterium tuberculosis 5712-95,25599400,,,S,,R,,,,S,R,R
1773.343,ERR550664,Mycobacterium tuberculosis 9050-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3431,ERR551945,Mycobacterium tuberculosis 9052-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3432,ERR550683,Mycobacterium tuberculosis 9053-05,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.3433,ERR552739,Mycobacterium tuberculosis 9054-05,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.3434,ERR551353,Mycobacterium tuberculosis 9059-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3435,ERR550722,Mycobacterium tuberculosis 9059-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3436,ERR552258,Mycobacterium tuberculosis 9060-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.3437,ERR553198,Mycobacterium tuberculosis 9064-05,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.3438,ERR550763,Mycobacterium tuberculosis 9096-01,"2,668,688,026,116,180",,,R,,R,,,,S,R,R
1773.3439,ERR551447,Mycobacterium tuberculosis 9097-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.344,"ERR551304,ERR551305,ERR551306,ERR551307,ERR551308",Mycobacterium tuberculosis 1312-05,25599400,S,S,R,,R,,,S,R,R,R
1773.344,ERR553135,Mycobacterium tuberculosis 9133-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3441,ERR552644,Mycobacterium tuberculosis 9148-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3442,ERR552756,Mycobacterium tuberculosis 9150-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3443,ERR551366,Mycobacterium tuberculosis 9165-12,"2,668,688,026,116,180",,,S,,R,,,,S,R,R
1773.3444,ERR552649,Mycobacterium tuberculosis 9167-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3445,ERR553267,Mycobacterium tuberculosis 9171-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3446,ERR551762,Mycobacterium tuberculosis 9179-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3447,ERR552713,Mycobacterium tuberculosis 9211-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3448,ERR552539,Mycobacterium tuberculosis 925-08,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.3449,ERR552180,Mycobacterium tuberculosis 9254-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.345,"ERR551292,ERR551293",Mycobacterium tuberculosis 9829-08,25599400,,,S,,R,,,,S,S,S
1773.345,ERR551864,Mycobacterium tuberculosis 9265-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3451,ERR553259,Mycobacterium tuberculosis 9293-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3452,ERR552744,Mycobacterium tuberculosis 9293-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3453,ERR553390,Mycobacterium tuberculosis 9294-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3454,ERR550673,Mycobacterium tuberculosis 9295-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.3455,ERR551503,Mycobacterium tuberculosis 9296-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3456,ERR552716,Mycobacterium tuberculosis 9296-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3457,ERR551658,Mycobacterium tuberculosis 9296-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3458,ERR550810,Mycobacterium tuberculosis 9297-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3459,ERR552762,Mycobacterium tuberculosis 9300-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.346,"ERR551225,ERR551226,ERR551227,ERR551228",Mycobacterium tuberculosis 3435-06,25599400,,,S,,S,,,,S,S,S
1773.346,ERR550844,Mycobacterium tuberculosis 9322-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3461,ERR550662,Mycobacterium tuberculosis 9337-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3462,ERR550965,Mycobacterium tuberculosis 9342-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3463,ERR552837,Mycobacterium tuberculosis 936-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3464,ERR550991,Mycobacterium tuberculosis 9368-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3465,ERR552541,Mycobacterium tuberculosis 9382-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3466,ERR551482,Mycobacterium tuberculosis 9385-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3467,ERR553091,Mycobacterium tuberculosis 9385-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.3468,ERR551818,Mycobacterium tuberculosis 9407-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
